country,date,grocery_pharmacy,parks,residential,retail_recreation,transit_stations,workplaces,total_cases,fatalities,recovered,active_cases,passed_days
Argentina,2020-03-30,-51.498000000000005,-83.03299999999999,28.489,-81.158,-77.265,-68.314,820,23,228.0,569.0,36
Argentina,2020-03-31,-58.58,-85.31299999999999,29.959,-84.535,-81.632,-76.378,1054,27,240.0,787.0,37
Argentina,2020-04-01,-46.458999999999996,-79.491,27.028000000000002,-78.877,-74.806,-64.188,1054,28,248.0,778.0,38
Argentina,2020-04-02,-46.744,-81.161,28.838,-78.947,-73.954,-64.492,1133,36,256.0,841.0,39
Argentina,2020-04-03,-41.299,-78.211,30.603,-76.75,-71.108,-62.00899999999999,1265,39,266.0,960.0,40
Argentina,2020-04-04,-41.123999999999995,-81.15899999999999,27.254,-77.294,-70.592,-53.548,1451,43,279.0,1129.0,41
Argentina,2020-04-05,-53.836999999999996,-86.676,25.873,-82.97399999999999,-75.91,-52.12,1451,44,280.0,1127.0,42
Australia,2020-02-23,4.283,8.616,-0.263,3.3539999999999996,4.062,-1.661,15,0,11.0,4.0,0
Australia,2020-02-24,0.807,-9.507,-1.4469999999999998,-0.815,7.875,17.275,15,0,11.0,4.0,1
Australia,2020-02-25,-0.769,-8.38,-1.334,-2.52,10.086,14.661,15,0,11.0,4.0,2
Australia,2020-02-26,-0.263,-5.0360000000000005,-1.139,-0.574,9.637,13.935,15,0,11.0,4.0,3
Australia,2020-02-27,1.369,-1.5330000000000001,-1.4069999999999998,-0.396,10.31,14.167,15,0,11.0,4.0,4
Australia,2020-02-28,5.7170000000000005,-0.46399999999999997,-2.66,3.968,13.725,16.627,15,0,11.0,4.0,5
Australia,2020-02-29,6.102,17.769000000000002,-1.014,6.399,10.955,3.9930000000000003,25,0,11.0,14.0,6
Australia,2020-03-01,7.434,19.68,-0.488,3.7060000000000004,5.534,-0.985,27,1,11.0,15.0,7
Australia,2020-03-02,4.658,-0.5760000000000001,-0.446,-0.48700000000000004,5.854,10.245,30,1,11.0,18.0,8
Australia,2020-03-03,7.375,-14.005,-1.45,-1.669,9.052,15.05,39,1,11.0,27.0,9
Australia,2020-03-04,12.463,-15.140999999999998,-0.693,0.35,6.519,13.897,52,2,11.0,39.0,10
Australia,2020-03-05,9.132,-18.612000000000002,-0.38299999999999995,-2.032,6.129,13.498,55,2,21.0,32.0,11
Australia,2020-03-06,14.217,-6.468,-2.1630000000000003,3.2239999999999998,9.36,15.623,60,2,21.0,37.0,12
Australia,2020-03-07,12.235,9.747,-0.08199999999999999,3.457,2.708,2.3569999999999998,63,2,21.0,40.0,13
Australia,2020-03-08,8.191,13.52,-0.155,3.1439999999999997,0.48,-1.806,76,3,21.0,52.0,14
Australia,2020-03-09,3.112,5.013,3.989,-3.0660000000000003,-9.266,-14.363,91,3,21.0,67.0,15
Australia,2020-03-10,8.625,-11.427999999999999,-0.71,-2.471,6.053999999999999,13.436,107,3,21.0,83.0,16
Australia,2020-03-11,8.26,-1.633,-0.6729999999999999,-1.288,5.57,13.547,128,3,21.0,104.0,17
Australia,2020-03-12,10.845,2.169,-0.755,-1.38,5.811,13.109000000000002,128,3,21.0,104.0,18
Australia,2020-03-13,17.257,-8.232999999999999,-0.8109999999999999,0.648,4.779,14.472999999999999,200,3,23.0,174.0,19
Australia,2020-03-14,19.701,-15.375,2.207,-0.597,-10.157,3.0460000000000003,250,3,23.0,224.0,20
Australia,2020-03-15,23.875,-7.678999999999999,2.445,-2.029,-12.671,-1.464,297,3,23.0,271.0,21
Australia,2020-03-16,33.359,-17.605999999999998,1.143,-1.4609999999999999,-7.242000000000001,12.331,377,3,23.0,351.0,22
Australia,2020-03-17,34.723,-20.614,3.015,-5.142,-13.585999999999999,5.292000000000001,452,5,23.0,424.0,23
Australia,2020-03-18,31.793000000000003,-14.65,4.703,-6.542000000000001,-18.331,1.676,568,6,23.0,539.0,24
Australia,2020-03-19,25.081999999999997,-8.968,5.473,-10.245,-21.506999999999998,-0.307,681,6,26.0,649.0,25
Australia,2020-03-20,20.021,-12.095999999999998,5.649,-11.558,-22.129,0.319,791,7,26.0,758.0,26
Australia,2020-03-21,10.704,-9.065,6.702000000000001,-16.562,-27.715999999999998,-4.421,1071,7,26.0,1038.0,27
Australia,2020-03-22,9.716000000000001,-10.81,6.436,-18.342,-33.681999999999995,-11.581,1549,7,88.0,1454.0,28
Australia,2020-03-23,17.435,-27.17,7.885,-17.046,-35.834,-5.813,1682,7,88.0,1587.0,29
Australia,2020-03-24,4.095,-30.186999999999998,12.372,-30.031,-44.736000000000004,-18.673,2044,8,115.0,1921.0,30
Australia,2020-03-25,1.905,-32.841,14.373,-30.941999999999997,-49.861000000000004,-22.719,2364,8,119.0,2237.0,31
Australia,2020-03-26,1.699,-23.22,15.915,-34.244,-52.948,-26.989,2810,13,172.0,2625.0,32
Australia,2020-03-27,2.206,-30.104,16.705,-35.483000000000004,-52.92100000000001,-26.425,3143,13,194.0,2936.0,33
Australia,2020-03-28,-8.503,-33.523,14.773,-40.954,-53.205,-26.807,3640,14,244.0,3382.0,34
Australia,2020-03-29,-18.732,-34.655,13.283,-44.894,-58.146,-32.674,3984,16,244.0,3724.0,35
Australia,2020-03-30,-12.772,-35.123000000000005,16.215999999999998,-39.373000000000005,-58.568999999999996,-31.95,4361,17,257.0,4087.0,36
Australia,2020-03-31,-13.433,-34.698,17.812,-40.52,-59.483999999999995,-36.243,4559,18,358.0,4183.0,37
Australia,2020-04-01,-12.942,-36.474000000000004,18.871,-39.835,-60.453,-37.204,4862,20,422.0,4420.0,38
Australia,2020-04-02,-13.5,-41.937,20.021,-42.216,-62.538000000000004,-38.217,5116,24,520.0,4572.0,39
Australia,2020-04-03,-7.1160000000000005,-41.345,20.053,-39.945,-60.718,-35.96,5330,28,649.0,4653.0,40
Australia,2020-04-04,-14.126,-52.364,17.207,-44.287,-61.159,-33.263000000000005,5550,30,701.0,4819.0,41
Australia,2020-04-05,-18.11,-42.611000000000004,14.319,-44.063,-61.992,-36.080999999999996,5687,35,757.0,4895.0,42
Brazil,2020-02-23,6.952999999999999,32.326,0.778,4.322,2.113,-2.543,0,0,0.0,0.0,0
Brazil,2020-02-24,-6.522,68.676,8.125,-13.948,-26.987,-45.315,0,0,0.0,0.0,1
Brazil,2020-02-25,-28.524,50.735,9.672,-31.478,-34.936,-60.556000000000004,0,0,0.0,0.0,2
Brazil,2020-02-26,-10.696,-8.177999999999999,5.739,-18.266,-17.438,-18.111,1,0,0.0,1.0,3
Brazil,2020-02-27,1.5119999999999998,-10.672,0.871,-8.467,1.192,10.004,1,0,0.0,1.0,4
Brazil,2020-02-28,3.196,-16.695,1.056,-5.184,1.7719999999999998,13.097000000000001,1,0,0.0,1.0,5
Brazil,2020-02-29,4.746,-22.699,3.063,-2.5989999999999998,-2.258,5.059,2,0,0.0,2.0,6
Brazil,2020-03-01,2.943,-34.474000000000004,4.526,-9.187999999999999,-9.702,-1.409,2,0,0.0,2.0,7
Brazil,2020-03-02,0.62,-25.476999999999997,-0.19399999999999998,-6.325,5.517,19.505,2,0,0.0,2.0,8
Brazil,2020-03-03,1.876,-20.685,-0.536,-4.694,6.061,14.943,2,0,0.0,2.0,9
Brazil,2020-03-04,1.756,-11.154000000000002,-0.677,-1.061,7.3839999999999995,16.437,4,0,0.0,4.0,10
Brazil,2020-03-05,6.607,-4.813,-1.631,0.10099999999999999,10.475999999999999,17.618,4,0,0.0,4.0,11
Brazil,2020-03-06,10.908,-6.859,-1.902,5.815,12.897,18.087,13,0,0.0,13.0,12
Brazil,2020-03-07,12.602,-14.272,0.297,9.263,7.978,7.194,13,0,0.0,13.0,13
Brazil,2020-03-08,10.501,-16.689,1.382,8.293,2.097,3.0039999999999996,20,0,0.0,20.0,14
Brazil,2020-03-09,4.8469999999999995,-11.753,-1.581,0.8859999999999999,12.197000000000001,21.346999999999998,25,0,0.0,25.0,15
Brazil,2020-03-10,4.859,-11.366,-1.9,0.439,11.002,17.232,31,0,0.0,31.0,16
Brazil,2020-03-11,1.8319999999999999,-5.587000000000001,-1.422,1.166,10.142000000000001,16.824,38,0,0.0,38.0,17
Brazil,2020-03-12,4.261,-4.992,-1.5090000000000001,-2.019,9.783999999999999,16.826,52,0,0.0,52.0,18
Brazil,2020-03-13,6.591,-8.265,-1.6269999999999998,0.261,9.622,18.405,151,0,0.0,151.0,19
Brazil,2020-03-14,7.365,-15.440999999999999,1.294,-1.5130000000000001,-0.324,5.997000000000001,151,0,0.0,151.0,20
Brazil,2020-03-15,7.002000000000001,-21.063000000000002,2.5810000000000004,-8.152999999999999,-6.974,0.445,162,0,0.0,162.0,21
Brazil,2020-03-16,5.898,-22.875999999999998,1.306,-11.097999999999999,-4.11,13.732999999999999,200,0,1.0,199.0,22
Brazil,2020-03-17,7.186,-28.131999999999998,3.925,-18.697,-15.088,2.637,321,1,2.0,318.0,23
Brazil,2020-03-18,5.247000000000001,-28.346999999999998,7.32,-24.94,-22.248,-5.843999999999999,372,3,2.0,367.0,24
Brazil,2020-03-19,2.356,-33.608000000000004,10.448,-36.477,-30.96,-16.607,621,6,2.0,613.0,25
Brazil,2020-03-20,0.16899999999999998,-45.18600000000001,13.190999999999999,-44.50899999999999,-37.327,-21.066999999999997,793,11,2.0,780.0,26
Brazil,2020-03-21,-15.52,-65.605,16.104,-62.577,-50.36600000000001,-29.92,1021,15,2.0,1004.0,27
Brazil,2020-03-22,-33.367,-74.695,17.164,-72.443,-60.028,-34.330999999999996,1546,25,2.0,1519.0,28
Brazil,2020-03-23,-25.818,-60.893,19.95,-65.494,-57.817,-41.963,1924,34,2.0,1888.0,29
Brazil,2020-03-24,-32.918,-62.376000000000005,21.96,-70.654,-63.022,-50.806999999999995,2247,46,2.0,2199.0,30
Brazil,2020-03-25,-32.041,-57.292,22.869,-69.342,-62.952,-51.725,2554,59,2.0,2493.0,31
Brazil,2020-03-26,-28.996,-53.849,22.058000000000003,-68.524,-61.985,-50.49,2985,77,6.0,2902.0,32
Brazil,2020-03-27,-25.683000000000003,-55.788999999999994,22.721999999999998,-66.962,-60.218999999999994,-47.809,3417,92,6.0,3319.0,33
Brazil,2020-03-28,-27.320999999999998,-63.669,18.532,-69.58800000000001,-59.19,-40.582,3904,111,6.0,3787.0,34
Brazil,2020-03-29,-35.317,-69.938,16.858,-71.472,-62.263000000000005,-33.556,4256,136,6.0,4114.0,35
Brazil,2020-03-30,-26.129,-55.412,19.851,-61.715,-58.832,-43.14,4579,159,120.0,4300.0,36
Brazil,2020-03-31,-20.975,-53.213,19.377,-60.406000000000006,-58.228,-45.342,5717,201,127.0,5389.0,37
Brazil,2020-04-01,-18.55,-48.425,19.762,-58.41,-57.442,-44.693000000000005,6836,240,127.0,6469.0,38
Brazil,2020-04-02,-17.289,-47.806000000000004,19.74,-59.493,-57.205,-44.562,8044,324,127.0,7593.0,39
Brazil,2020-04-03,-13.505999999999998,-52.343,20.457,-60.239,-55.119,-42.141000000000005,9056,359,127.0,8570.0,40
Brazil,2020-04-04,-13.155,-59.907,16.41,-63.093999999999994,-52.611999999999995,-34.667,10360,445,127.0,9788.0,41
Brazil,2020-04-05,-23.590999999999998,-65.529,14.974,-66.84100000000001,-56.62,-29.732,11130,486,127.0,10517.0,42
Canada,2020-02-23,6.125,36.01,-0.963,9.657,4.963,4.9,9,0,3.0,6.0,0
Canada,2020-02-24,2.221,18.659000000000002,-0.012,2.551,-0.674,2.583,10,0,3.0,7.0,1
Canada,2020-02-25,5.297999999999999,8.972000000000001,-0.249,1.881,-0.16699999999999998,3.194,11,0,3.0,8.0,2
Canada,2020-02-26,1.537,0.642,0.85,-1.67,-1.555,0.77,11,0,3.0,8.0,3
Canada,2020-02-27,-8.859,-5.986000000000001,3.97,-7.989,-4.529,-5.236000000000001,13,0,6.0,7.0,4
Canada,2020-02-28,0.6970000000000001,-5.102,1.236,-0.61,1.0270000000000001,0.34600000000000003,14,0,6.0,8.0,5
Canada,2020-02-29,6.652,10.503,-0.321,6.82,6.2829999999999995,6.681,20,0,6.0,14.0,6
Canada,2020-03-01,9.379,22.951999999999998,-0.7709999999999999,10.267000000000001,5.547999999999999,5.472,24,0,6.0,18.0,7
Canada,2020-03-02,3.281,1.028,0.9390000000000001,3.495,-2.379,-0.988,27,0,6.0,21.0,8
Canada,2020-03-03,5.535,8.407,0.344,4.205,-2.345,-0.12,30,0,6.0,24.0,9
Canada,2020-03-04,3.512,10.912,0.499,4.755,-0.457,-0.846,33,0,6.0,27.0,10
Canada,2020-03-05,4.978,17.529,0.561,7.416,-0.97,-2.045,37,0,6.0,31.0,11
Canada,2020-03-06,-0.667,5.609,1.254,1.3030000000000002,-2.7430000000000003,-1.062,49,0,6.0,43.0,12
Canada,2020-03-07,4.942,17.214000000000002,0.07200000000000001,6.497999999999999,2.8310000000000004,5.68,54,0,8.0,46.0,13
Canada,2020-03-08,7.354,49.768,-0.359,9.202,3.284,4.029,64,0,8.0,56.0,14
Canada,2020-03-09,4.163,30.744,0.595,3.883,-2.775,1.9769999999999999,77,1,8.0,68.0,15
Canada,2020-03-10,0.903,-2.06,1.446,-0.609,-5.606,1.2690000000000001,79,1,8.0,70.0,16
Canada,2020-03-11,6.705,11.652999999999999,0.499,3.465,-2.77,2.305,108,1,8.0,99.0,17
Canada,2020-03-12,27.4,11.474,0.635,7.256,-5.654,1.965,117,1,8.0,108.0,18
Canada,2020-03-13,34.641,-16.253,4.8389999999999995,-4.724,-17.253,-6.171,191,1,8.0,182.0,19
Canada,2020-03-14,19.194000000000003,-8.156,4.672,-10.885,-19.176,-0.812,196,1,8.0,187.0,20
Canada,2020-03-15,11.307,27.693,4.096,-11.552,-21.824,-5.001,250,1,8.0,241.0,21
Canada,2020-03-16,22.546999999999997,14.777999999999999,9.758,-11.565,-37.105,-26.791,413,4,9.0,400.0,22
Canada,2020-03-17,12.57,6.767,13.559000000000001,-26.651,-45.118,-34.573,470,5,9.0,456.0,23
Canada,2020-03-18,6.593,14.216,15.589,-32.806,-48.303999999999995,-39.89,648,8,9.0,631.0,24
Canada,2020-03-19,3.51,17.92,17.409000000000002,-35.765,-52.04,-43.04600000000001,791,9,9.0,773.0,25
Canada,2020-03-20,-5.267,-7.845,20.226,-43.602,-54.395,-45.45,933,12,9.0,912.0,26
Canada,2020-03-21,-12.112,11.46,13.37,-48.909,-49.07,-32.083,1267,19,10.0,1238.0,27
Canada,2020-03-22,-20.963,3.987,11.299000000000001,-51.273999999999994,-54.145,-35.1,1456,20,10.0,1426.0,28
Canada,2020-03-23,-13.109000000000002,-26.69,19.97,-45.47,-63.176,-51.158,2075,24,10.0,2041.0,29
Canada,2020-03-24,-15.273,-9.859,21.735,-49.45399999999999,-64.26,-54.511,2777,25,110.0,2642.0,30
Canada,2020-03-25,-20.846999999999998,1.331,23.329,-53.388999999999996,-65.41,-58.593999999999994,3238,29,183.0,3026.0,31
Canada,2020-03-26,-20.866,-17.953,24.648000000000003,-54.028,-67.928,-59.229,4029,37,184.0,3808.0,32
Canada,2020-03-27,-20.526,-9.589,25.504,-54.68600000000001,-66.418,-58.523999999999994,4669,53,256.0,4360.0,33
Canada,2020-03-28,-27.085,-30.061999999999998,16.601,-59.395,-63.978,-44.047,5563,60,466.0,5037.0,34
Canada,2020-03-29,-34.658,-16.344,13.71,-59.053000000000004,-65.618,-43.622,6267,63,466.0,5738.0,35
Canada,2020-03-30,-27.121,-32.445,23.239,-53.597,-70.068,-60.254,7385,79,466.0,6840.0,36
Canada,2020-03-31,-19.107,-12.767000000000001,23.393,-50.891999999999996,-67.916,-60.31,8514,100,1592.0,6822.0,37
Canada,2020-04-01,-21.199,-10.318,23.985,-51.52,-67.949,-60.685,9547,108,1324.0,8115.0,38
Canada,2020-04-02,-23.101,-16.166,25.233,-52.992,-69.82600000000001,-60.886,11271,138,1735.0,9398.0,39
Canada,2020-04-03,-22.936,-32.89,26.791,-55.33,-69.49,-60.173,12424,178,2175.0,10071.0,40
Canada,2020-04-04,-25.340999999999998,-17.163,16.695,-56.887,-62.813,-44.597,12965,217,2577.0,10171.0,41
Canada,2020-04-05,-45.144,-12.925,14.088,-62.711999999999996,-66.798,-46.056999999999995,15743,258,3012.0,12473.0,42
Germany,2020-02-23,9.266,-23.603,0.47,-0.151,2.089,-2.613,16,0,14.0,2.0,0
Germany,2020-02-24,-4.697,17.152,3.625,1.8980000000000001,-5.462999999999999,-19.851,16,0,14.0,2.0,1
Germany,2020-02-25,-0.8859999999999999,14.974,3.5469999999999997,-0.525,-5.1160000000000005,-12.672,17,0,14.0,3.0,2
Germany,2020-02-26,-0.22399999999999998,-0.21100000000000002,2.113,-3.216,-7.044,-5.428,27,0,15.0,12.0,3
Germany,2020-02-27,2.81,-3.4219999999999997,1.9809999999999999,-5.15,-4.895,-4.388,46,0,16.0,30.0,4
Germany,2020-02-28,11.044,8.594,1.5959999999999999,2.6310000000000002,-2.427,-4.877,48,0,16.0,32.0,5
Germany,2020-02-29,5.18,9.249,0.723,-1.226,1.003,-0.617,79,0,16.0,63.0,6
Germany,2020-03-01,18.11,21.38,0.077,8.293,4.332,0.583,130,0,16.0,114.0,7
Germany,2020-03-02,8.39,8.996,0.151,1.743,-1.177,0.256,159,0,16.0,143.0,8
Germany,2020-03-03,4.997,8.263,1.348,-0.204,-3.4930000000000003,0.175,196,0,16.0,180.0,9
Germany,2020-03-04,2.415,13.552,0.9740000000000001,1.6340000000000001,-3.5789999999999997,0.077,262,0,16.0,246.0,10
Germany,2020-03-05,0.133,-0.091,1.368,-3.958,-5.078,-0.152,482,0,16.0,466.0,11
Germany,2020-03-06,0.585,-10.503,2.09,-3.2310000000000003,-7.0889999999999995,-1.485,670,0,17.0,653.0,12
Germany,2020-03-07,-0.18600000000000003,18.624000000000002,0.784,0.85,-1.6980000000000002,0.244,799,0,18.0,781.0,13
Germany,2020-03-08,18.905,30.500999999999998,-0.099,12.164000000000001,1.7009999999999998,0.802,1040,0,18.0,1022.0,14
Germany,2020-03-09,1.964,6.961,0.784,-0.9179999999999999,-4.896,-0.8240000000000001,1176,2,18.0,1156.0,15
Germany,2020-03-10,-1.7690000000000001,-12.686,2.7489999999999997,-7.479,-8.466000000000001,-1.2309999999999999,1457,2,18.0,1437.0,16
Germany,2020-03-11,2.48,16.88,1.659,-0.98,-6.563,-1.212,1908,3,25.0,1880.0,17
Germany,2020-03-12,6.121,3.864,2.3040000000000003,-6.565,-9.43,-2.157,2078,3,25.0,2050.0,18
Germany,2020-03-13,19.012999999999998,-2.682,3.6010000000000004,-9.247,-14.652999999999999,-4.4830000000000005,3675,7,46.0,3622.0,19
Germany,2020-03-14,9.371,32.728,3.73,-17.109,-18.76,-3.165,4585,9,46.0,4530.0,20
Germany,2020-03-15,13.136,75.002,2.438,-12.253,-15.949000000000002,-5.0280000000000005,5795,11,46.0,5738.0,21
Germany,2020-03-16,21.544,40.01,5.912000000000001,-6.965,-25.06,-17.508,7272,17,67.0,7188.0,22
Germany,2020-03-17,11.220999999999998,30.956999999999997,10.067,-21.194000000000003,-34.775999999999996,-24.933000000000003,9257,24,67.0,9166.0,23
Germany,2020-03-18,4.638,44.053000000000004,11.35,-34.346,-39.312,-29.684,12327,28,105.0,12194.0,24
Germany,2020-03-19,-2.977,15.144,13.575999999999999,-44.975,-45.787,-33.321,15320,44,113.0,15163.0,25
Germany,2020-03-20,-1.62,-13.949000000000002,15.959000000000001,-49.975,-51.761,-36.24,19848,67,180.0,19601.0,26
Germany,2020-03-21,-24.408,-30.576999999999998,13.407,-68.783,-59.038000000000004,-30.714000000000002,22213,84,233.0,21896.0,27
Germany,2020-03-22,-35.242,1.2990000000000002,9.58,-71.426,-57.693000000000005,-34.06,24873,94,266.0,24513.0,28
Germany,2020-03-23,-15.573,-5.398,16.261,-56.887,-56.161,-40.874,29056,123,266.0,28667.0,29
Germany,2020-03-24,-18.129,8.782,18.114,-59.402,-56.236999999999995,-42.713,32986,157,3243.0,29586.0,30
Germany,2020-03-25,-17.977999999999998,11.11,17.617,-58.486000000000004,-56.441,-43.206,37323,206,3547.0,33570.0,31
Germany,2020-03-26,-16.067999999999998,3.292,18.178,-59.12,-56.88399999999999,-43.753,43938,267,5673.0,37998.0,32
Germany,2020-03-27,-14.412,20.68,18.601,-58.536,-56.286,-43.851000000000006,50871,342,6658.0,43871.0,33
Germany,2020-03-28,-21.003,33.292,11.92,-66.111,-53.332,-32.818000000000005,57695,433,8481.0,48781.0,34
Germany,2020-03-29,-50.782,-49.28,10.767999999999999,-77.37899999999999,-68.09899999999999,-38.846,62095,533,9211.0,52351.0,35
Germany,2020-03-30,-15.898,-12.537,16.631,-54.297,-56.14,-43.123999999999995,66885,645,13500.0,52740.0,36
Germany,2020-03-31,-11.770999999999999,7.401,17.468,-53.361999999999995,-52.843999999999994,-43.093999999999994,71808,775,16100.0,54933.0,37
Germany,2020-04-01,-12.919,20.38,16.53,-51.963,-52.782,-42.964,77872,920,18700.0,58252.0,38
Germany,2020-04-02,-11.464,5.957000000000001,17.320999999999998,-53.777,-54.391000000000005,-43.461999999999996,84794,1107,22440.0,61247.0,39
Germany,2020-04-03,-10.994000000000002,-13.15,18.814,-56.881,-56.975,-43.82,91159,1275,24575.0,65309.0,40
Germany,2020-04-04,-15.887,20.584,11.814,-62.647,-52.251000000000005,-31.276999999999997,96092,1444,26400.0,68248.0,41
Germany,2020-04-05,-13.02,60.535,7.611000000000001,-58.172,-46.635,-30.221,100123,1584,28700.0,69839.0,42
Spain,2020-02-23,10.390999999999998,32.711999999999996,-3.1460000000000004,7.093,11.350999999999999,1.057,2,0,2.0,0.0,0
Spain,2020-02-24,3.011,35.534,-0.24,4.624,4.4719999999999995,-6.93,2,0,2.0,0.0,1
Spain,2020-02-25,-0.5529999999999999,17.207,0.525,-2.031,3.475,-6.22,6,0,2.0,4.0,2
Spain,2020-02-26,4.459,10.511,-0.285,-0.445,1.18,-0.314,13,0,2.0,11.0,3
Spain,2020-02-27,7.774,15.595,-1.5190000000000001,3.997,5.694,0.735,15,0,2.0,13.0,4
Spain,2020-02-28,-6.775,32.6,0.215,-0.632,2.28,-11.32,32,0,2.0,30.0,5
Spain,2020-02-29,3.8760000000000003,18.649,-1.204,-1.071,5.598,-1.339,45,0,2.0,43.0,6
Spain,2020-03-01,5.921,5.861000000000001,-2.2569999999999997,2.13,5.044,1.2009999999999998,84,0,2.0,82.0,7
Spain,2020-03-02,1.2890000000000001,-6.947,0.7509999999999999,-2.9189999999999996,-2.5860000000000003,-3.13,120,0,2.0,118.0,8
Spain,2020-03-03,2.617,-2.6060000000000003,-0.146,-2.7460000000000004,0.616,2.944,165,1,2.0,162.0,9
Spain,2020-03-04,4.0,9.249,-0.38299999999999995,-0.076,1.611,2.7460000000000004,222,2,2.0,218.0,10
Spain,2020-03-05,2.173,1.5590000000000002,-0.193,-1.392,0.244,1.71,259,3,2.0,254.0,11
Spain,2020-03-06,2.11,0.266,0.011000000000000001,-1.5130000000000001,-0.255,-0.525,400,5,2.0,393.0,12
Spain,2020-03-07,0.8170000000000001,16.562,-0.9490000000000001,-1.248,4.156000000000001,0.6709999999999999,500,10,30.0,460.0,13
Spain,2020-03-08,6.734,19.08,-1.79,3.5469999999999997,8.231,0.9940000000000001,673,17,30.0,626.0,14
